date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,industrial_scope2
2021-06-12,1979.0393004866237,1874.104,,104.621,536.056,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-13,1878.1283004866239,1772.292,,105.522,525.366,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-14,2029.4823004866237,1933.43,,95.738,527.966,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-15,2049.359300486624,1932.673,,116.372,534.34,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-16,2087.466300486624,1984.615,,102.537,533.85,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-17,2098.187300486624,1988.803,,109.07,544.177,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-18,2045.1843004866237,1995.15,,49.72,555.404,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-19,2009.8123004866238,1904.649,,104.849,553.079,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-20,1839.8063004866237,1800.874,,38.618,573.377,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-21,2044.9633004866237,1958.876,,85.773,563.154,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-22,2161.271300486624,2048.992,,111.965,564.379,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-23,2156.178300486624,2155.864,,0.0,573.091,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-24,2075.328300486624,2073.241,,1.773,581.533,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-25,2162.643300486624,2069.052,,93.277,572.584,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-26,2045.2103004866237,2000.507,,44.389,564.986,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-27,2109.6863004866236,2057.527,,51.845,572.396,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-28,2312.3403004866236,2205.542,,106.484,578.5,0.3143004866237436,,Ujjain,0.1414743764666592
2021-06-29,2398.385300486624,2283.282,,114.789,574.835,0.3143004866237436,,Ujjain,0.1414743764666592
