date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,traffic_NOx,traffic_pm25,power_pm25
2023-06-13,1000741.39,832136.842,39861.4,128743.148,224919.747,0.0,0.0,119.36,0.5609999999999999,0.0
2023-06-14,978159.902,814689.048,45391.924,118078.93,223889.441,0.0,0.0,137.12199999999999,0.91,0.0
2023-06-15,952157.335,823745.7440000001,45118.175,83293.416,222338.051,0.0,0.0,138.157,0.9510000000000001,0.0
2023-06-16,959618.377,847981.568,45216.622,66420.187,224236.633,0.0,0.0,138.613,0.9430000000000001,0.0
2023-06-17,981367.2760000001,831983.341,45218.386,104165.549,223856.807,0.0,0.0,138.424,0.935,0.0
2023-06-18,912267.426,789652.878,44500.943999999996,78113.60399999999,223464.79200000002,0.0,0.0,138.621,0.909,0.0
2023-06-19,907884.708,816262.7019999999,43616.564,48005.442,225103.437,0.0,0.0,135.94299999999998,0.8170000000000001,0.0
2023-06-20,899520.024,823017.878,39971.661,36530.485,225352.569,0.0,0.0,120.929,0.582,0.0
2023-06-21,913616.336,837319.266,46963.416000000005,29333.654,225588.681,0.0,0.0,138.59,1.081,0.0
2023-06-22,935202.053,843383.069,45914.531,45904.453,227258.561,0.0,0.0,139.213,0.9490000000000001,0.0
2023-06-23,954446.412,842533.241,45493.699,66419.472,227854.687,0.0,0.0,139.441,0.9500000000000001,0.0
2023-06-24,882002.496,817456.988,45398.239,19147.269,228849.21600000001,0.0,0.0,139.04500000000002,0.9410000000000001,0.0
2023-06-25,805630.1259999999,744081.63,45040.069,16508.427,228893.909,0.0,0.0,140.328,0.929,0.0
2023-06-26,805677.771,749494.376,43848.978,12334.417,228358.106,0.0,0.0,135.986,0.802,0.0
2023-06-27,830728.139,772391.059,40087.813,18249.267,227629.844,0.0,0.0,122.37299999999999,0.592,0.0
2023-06-28,844050.392,761395.072,44827.866,37827.454,227115.706,0.0,0.0,138.938,0.909,0.0
2023-06-29,811034.316,740203.287,46027.716,24803.313000000002,226556.175,0.0,0.0,140.334,0.976,0.0
2023-06-30,802504.41,720774.803,46306.914,35422.693,225231.07799999998,0.0,0.0,141.69,1.003,0.0
2023-07-01,820051.394,753554.224,42705.522000000004,23791.648,225407.127,0.0,0.0,130.223,0.8109999999999999,0.0
2023-07-02,814120.966,749135.172,42358.001000000004,22627.793,224859.607,0.0,0.0,130.294,0.795,0.0
2023-07-03,901816.575,804793.95,42010.983,55011.642,228251.688,0.0,0.0,128.11599999999999,0.73,0.0
2023-07-04,881593.039,814948.167,38937.941,27706.931,230852.84100000001,0.0,0.0,114.515,0.5479999999999999,0.0
2023-07-05,860876.397,794907.34,43315.236,22653.821,231033.544,0.0,0.0,129.379,0.79,0.0
2023-07-06,828199.01,764631.863,44089.39,19477.757,230351.025,0.0,0.0,130.419,0.833,0.0
2023-07-07,839842.834,776319.762,44189.494,19333.578,230056.917,0.0,0.0,131.078,0.832,0.0
2023-07-08,822323.142,742475.916,44000.362,35846.864,228660.442,0.0,0.0,131.14600000000002,0.831,0.0
2023-07-09,815286.15,730814.092,44225.844000000005,40246.214,231235.953,0.0,0.0,131.209,0.835,0.0
2023-07-10,872300.179,795988.031,43155.945,33156.203,231585.778,0.0,0.0,128.321,0.726,0.0
2023-07-11,856297.984,803232.474,40099.649,12965.861,230914.524,0.0,0.0,115.212,0.5599999999999999,0.0
2023-07-12,880796.76,819775.563,44127.619,16893.578,232574.747,0.0,0.0,130.134,0.8089999999999999,0.0
2023-07-13,874323.741,808146.888,44063.534,22113.319,230542.277,0.0,0.0,130.368,0.824,0.0
2023-07-14,883948.4130000001,802931.267,44584.111,36433.035,228927.239,0.0,0.0,131.38400000000001,0.845,0.0
2023-07-15,861796.8709999999,787868.25,44333.604,29595.017,228798.995,0.0,0.0,130.986,0.836,0.0
2023-07-16,829095.567,761211.837,44349.525,23534.204999999998,227500.017,0.0,0.0,130.648,0.8290000000000001,0.0
2023-07-17,855552.555,791485.9450000001,43725.239,20341.371,227887.564,0.0,0.0,129.231,0.761,0.0
2023-07-18,841433.887,785892.267,40571.198,14970.422,227873.471,0.0,0.0,115.747,0.552,0.0
2023-07-19,830362.621,770966.472,44425.727,14970.422,226193.859,0.0,0.0,128.639,0.807,0.0
2023-07-20,856594.281,797032.923,44590.936,14970.422,226675.774,0.0,0.0,130.871,0.862,0.0
2023-07-21,884136.524,808248.318,43976.105,31912.101,227567.495,0.0,0.0,127.641,0.792,0.0
2023-07-22,824482.615,767477.573,44910.38,12094.662,225185.396,0.0,0.0,130.761,0.865,0.0
2023-07-23,797055.453,729643.333,44640.619,22771.501,221764.001,0.0,0.0,130.889,0.854,0.0
2023-07-24,846798.95,775835.777,43710.061,27253.112,224545.408,0.0,0.0,128.273,0.745,0.0
2023-07-25,845949.696,781140.578,40203.44,24605.678,225063.392,0.0,0.0,115.501,0.553,0.0
2023-07-26,802370.0380000001,743891.1140000001,44684.859,13794.065,222825.402,0.0,0.0,131.149,0.852,0.0
2023-07-27,812297.711,732968.042,46006.959,33322.71,220775.89800000002,0.0,0.0,132.409,0.951,0.0
2023-07-28,772613.225,708808.743,46569.413,17235.069,217982.55,0.0,0.0,133.236,1.009,0.0
2023-07-29,755837.521,681950.805,46963.141,26923.575,215726.098,0.0,0.0,133.219,1.077,0.0
2023-07-30,801199.224,686389.895,47352.365999999995,67456.963,215228.456,0.0,0.0,133.97,1.133,0.0
2023-07-31,852704.298,740923.654,47237.61,64543.034,219213.54499999998,0.0,0.0,132.172,1.0170000000000001,0.0
2023-08-01,828620.622,740904.507,38298.848,49417.267,219037.158,0.0,0.0,107.04,0.468,0.0
2023-08-02,782536.352,724210.802,43103.2,15222.35,218960.933,0.0,0.0,120.881,0.756,0.0
2023-08-03,799417.917,731757.129,42987.594,24673.194,218096.552,0.0,0.0,121.427,0.766,0.0
2023-08-04,854852.623,758604.452,42561.62,53686.551,219624.109,0.0,0.0,121.369,0.767,0.0
2023-08-05,878482.553,778343.872,42410.142,57728.539,220887.676,0.0,0.0,120.687,0.765,0.0
2023-08-06,827477.5599999999,732304.147,42764.888999999996,52408.524,217534.184,0.0,0.0,121.269,0.804,0.0
2023-08-07,823462.96,742159.888,41956.65,39346.422,215522.787,0.0,0.0,120.43900000000001,0.701,0.0
2023-08-08,836038.904,775742.192,39017.911,21278.801,217133.808,0.0,0.0,108.05199999999999,0.499,0.0
2023-08-09,916923.1359999999,800025.61,43732.137,73165.389,218229.948,0.0,0.0,120.943,0.8190000000000001,0.0
2023-08-10,968032.487,812137.324,44073.983,111821.18,219354.258,0.0,0.0,122.215,0.8510000000000001,0.0
2023-08-11,958665.2239999999,844231.5719999999,43741.509,70692.143,220061.516,0.0,0.0,122.237,0.8390000000000001,0.0
2023-08-12,894101.153,813057.797,43753.341,37290.015,218106.259,0.0,0.0,121.94500000000001,0.8500000000000001,0.0
2023-08-13,857044.281,788584.514,43094.341,25365.426,217619.506,0.0,0.0,121.008,0.802,0.0
2023-08-14,921750.191,822621.417,41536.891,57591.883,219891.798,0.0,0.0,117.989,0.661,0.0
2023-08-15,912814.062,810611.897,37800.494,64401.671,219103.64800000002,0.0,0.0,104.896,0.462,0.0
2023-08-16,977338.262,843376.898,43658.645,90302.719,220029.374,0.0,0.0,118.88799999999999,0.779,0.0
2023-08-17,969859.747,849999.665,43797.458,76062.624,219654.75999999998,0.0,0.0,119.132,0.787,0.0
2023-08-18,932708.175,840179.817,44059.912000000004,48468.446,220674.147,0.0,0.0,121.075,0.8190000000000001,0.0
2023-08-19,880177.341,820059.074,43597.4,16520.867,222653.3,0.0,0.0,120.009,0.785,0.0
2023-08-20,910186.512,814262.586,43129.926,52794.0,223416.802,0.0,0.0,119.62,0.784,0.0
2023-08-21,945507.436,843296.608,42571.311,59639.517,222894.08,0.0,0.0,118.911,0.706,0.0
2023-08-22,911652.219,848100.368,38977.679,24574.172,222614.543,0.0,0.0,106.604,0.519,0.0
2023-08-23,867669.147,804149.216,43696.93,19823.001,222818.758,0.0,0.0,119.103,0.808,0.0
2023-08-24,860820.196,796418.143,44046.798,20355.255,220226.364,0.0,0.0,120.984,0.8340000000000001,0.0
2023-08-25,930330.21,821026.588,44295.563,65008.059,220230.151,0.0,0.0,121.636,0.8350000000000001,0.0
2023-08-26,971599.303,824575.561,44034.408,102989.334,221505.494,0.0,0.0,121.416,0.8290000000000001,0.0
2023-08-27,943781.16,808398.046,44041.661,91341.453,219151.153,0.0,0.0,121.517,0.8260000000000001,0.0
2023-08-28,978397.456,826560.691,42119.253,109717.512,219986.731,0.0,0.0,117.901,0.675,0.0
2023-08-29,972971.719,867133.512,39027.237,66810.97,220660.56,0.0,0.0,106.142,0.487,0.0
2023-08-30,993920.635,883386.422,41734.638,68799.575,221604.554,0.0,0.0,112.476,0.623,0.0
2023-08-31,1036561.5,890048.13,44339.11,102174.26,222310.925,0.0,0.0,118.65899999999999,0.775,0.0
2023-09-01,1002204.5819999999,900993.892,39130.883,62079.807,222781.348,0.0,0.0,120.397,0.637,0.0
2023-09-02,984439.154,886279.381,39379.969,58779.804000000004,222308.905,0.0,0.0,120.85,0.662,0.0
2023-09-03,942677.729,859598.725,39359.953,43719.051,221862.78900000002,0.0,0.0,121.188,0.672,0.0
2023-09-04,919575.308,844869.7829999999,38110.05,36595.475,222740.568,0.0,0.0,119.373,0.575,0.0
2023-09-05,937679.627,859593.334,35003.943999999996,43082.349,227055.70799999998,0.0,0.0,107.533,0.392,0.0
2023-09-06,932706.464,847642.631,41571.639,43492.193999999996,228285.807,0.0,0.0,119.89699999999999,0.732,0.0
2023-09-07,881672.81,802395.683,43803.121,35474.006,225900.03100000002,0.0,0.0,122.078,0.809,0.0
2023-09-08,856192.3910000001,785594.44,43583.439,27014.512,226611.038,0.0,0.0,122.404,0.798,0.0
2023-09-09,841540.0650000001,770380.124,43459.852,27700.089,226714.745,0.0,0.0,122.122,0.788,0.0
2023-09-10,831424.402,736467.9,41134.807,53821.695,225361.077,0.0,0.0,116.017,0.613,0.0
2023-09-11,899116.882,783294.021,41269.020000000004,74553.841,227436.752,0.0,0.0,116.709,0.6180000000000001,0.0
2023-09-12,901495.888,815664.901,36947.157,48883.83,227251.29499999998,0.0,0.0,106.429,0.463,0.0
2023-09-13,922754.622,843483.033,43149.324,36122.265,229223.372,0.0,0.0,119.796,0.756,0.0
2023-09-14,947699.703,875951.759,44149.871999999996,27598.072,230604.97,0.0,0.0,121.904,0.788,0.0
2023-09-15,925936.58,848724.943,44647.735,32563.902000000002,228418.415,0.0,0.0,122.698,0.8180000000000001,0.0
2023-09-16,882211.205,794895.281,44616.591,42699.333,226641.947,0.0,0.0,122.91,0.8420000000000001,0.0
2023-09-17,814645.926,729197.188,43977.707,41471.031,224637.271,0.0,0.0,121.878,0.8170000000000001,0.0
2023-09-18,834255.786,751682.508,43360.551,39212.727,223581.1,0.0,0.0,120.407,0.712,0.0
2023-09-19,837592.4180000001,771893.02,37630.481,28068.917,224521.353,0.0,0.0,107.892,0.47200000000000003,0.0
2023-09-20,877039.89,804023.483,42492.984,30523.423,228056.875,0.0,0.0,120.455,0.783,0.0
2023-09-21,930461.208,817743.119,44061.759,68656.33,228831.307,0.0,0.0,122.878,0.8420000000000001,0.0
2023-09-22,912742.613,806782.978,44343.816,61615.819,228943.03399999999,0.0,0.0,123.439,0.853,0.0
2023-09-23,847140.897,772536.381,44531.308,30073.208000000002,227476.469,0.0,0.0,123.316,0.8550000000000001,0.0
2023-09-24,793864.752,716738.688,44536.775,32589.289,223333.354,0.0,0.0,123.452,0.8500000000000001,0.0
2023-09-25,842209.0310000001,764712.577,43358.255000000005,34138.199,226621.607,0.0,0.0,120.931,0.741,0.0
2023-09-26,887166.467,803781.132,38211.715000000004,45173.619999999995,228169.434,0.0,0.0,109.498,0.535,0.0
2023-09-27,940184.523,816595.645,47843.297,75745.581,227195.67500000002,0.0,0.0,122.19800000000001,0.8280000000000001,0.0
2023-09-28,914823.613,813280.362,49841.078,51702.173,226842.908,0.0,0.0,125.13300000000001,0.9209999999999999,0.0
2023-09-29,921561.696,824667.1630000001,50003.993,46890.54,228288.50400000002,0.0,0.0,125.616,0.9279999999999999,0.0
2023-09-30,892743.445,808317.524,50584.342,33841.579,226131.35,0.0,0.0,125.933,0.9480000000000001,0.0
2023-10-01,857566.445,763653.567,41749.96,52162.918,223271.036,0.0,0.0,125.407,0.655,0.0
2023-10-02,884585.9670000001,756882.794,38641.817,89061.356,220456.605,0.0,0.0,118.545,0.466,0.0
2023-10-03,910352.006,789247.938,37829.395,83274.673,222750.33299999998,0.0,0.0,112.515,0.342,0.0
2023-10-04,912267.313,808378.531,41741.017,62147.765,221877.195,0.0,0.0,125.417,0.648,0.0
2023-10-05,914897.696,818432.277,44639.32,51826.099,220860.451,0.0,0.0,127.947,0.84,0.0
2023-10-06,922194.407,828162.148,44955.708,49076.551,221596.89200000002,0.0,0.0,127.595,0.8810000000000001,0.0
2023-10-07,958921.517,840121.781,45933.123,72866.613,224341.236,0.0,0.0,129.097,0.9440000000000001,0.0
2023-10-08,955294.2,839706.745,46880.335,68707.12,225441.72199999998,0.0,0.0,129.633,1.002,0.0
2023-10-09,959586.079,854266.658,45741.988,59577.433,223176.284,0.0,0.0,126.884,0.8350000000000001,0.0
2023-10-10,957888.169,863870.253,42218.834,51799.082,222160.59100000001,0.0,0.0,116.901,0.653,0.0
2023-10-11,966378.497,878539.529,44237.435,43601.533,220614.773,0.0,0.0,130.944,0.7590000000000001,0.0
2023-10-12,989694.277,882846.259,48357.986,58490.032,220162.862,0.0,0.0,145.07399999999998,1.114,0.0
2023-10-13,1000735.3790000001,881651.804,48222.087,70861.488,220400.971,0.0,0.0,144.556,1.129,0.0
2023-10-14,975814.407,876739.524,47345.335,51729.548,221263.94,0.0,0.0,142.618,1.031,0.0
2023-10-15,937899.054,845856.074,44024.399,48018.581,221406.586,0.0,0.0,135.501,0.809,0.0
2023-10-16,931870.81,851363.892,46861.885,33645.033,224041.82,0.0,0.0,140.488,0.9339999999999999,0.0
2023-10-17,909951.76,824908.654,42942.032999999996,42101.073,223528.811,0.0,0.0,130.577,0.74,0.0
2023-10-18,977193.76,855415.045,47714.271,74064.444,221270.402,0.0,0.0,146.72,1.101,0.0
2023-10-19,969189.514,864315.9349999999,46907.47,57966.109,219759.624,0.0,0.0,144.685,1.019,0.0
2023-10-20,954038.343,863065.143,48802.5,42170.7,221395.259,0.0,0.0,148.539,1.168,0.0
2023-10-21,935851.632,849788.696,50357.705,35705.231,220807.824,0.0,0.0,152.734,1.284,0.0
2023-10-22,905034.735,815520.627,51112.465,38401.643,219920.23500000002,0.0,0.0,154.184,1.342,0.0
2023-10-23,928862.265,812835.522,50628.819,65397.924,218515.196,0.0,0.0,149.3,1.195,0.0
2023-10-24,899547.812,792486.9839999999,44434.566,62626.262,215932.755,0.0,0.0,136.014,0.8630000000000001,0.0
2023-10-25,924519.256,822327.61,50472.428,51719.218,217872.848,0.0,0.0,152.109,1.278,0.0
2023-10-26,940871.442,848562.749,50237.285,42071.407999999996,217521.182,0.0,0.0,152.751,1.296,0.0
2023-10-27,959021.08,850164.443,50975.533,57881.104,216446.55,0.0,0.0,153.633,1.3379999999999999,0.0
2023-10-28,967926.742,854062.521,51435.657,62428.564,217856.508,0.0,0.0,154.286,1.385,0.0
2023-10-29,953139.696,822301.616,51282.642,79555.438,220678.007,0.0,0.0,154.279,1.376,0.0
2023-10-30,951983.21,837639.301,51819.442,62524.467000000004,223023.363,0.0,0.0,152.27100000000002,1.27,0.0
2023-10-31,947476.412,851368.062,46416.795,49691.555,222394.763,0.0,0.0,139.475,0.909,0.0
2023-11-01,949932.012,856873.061,46881.596999999994,46177.354,224093.355,0.0,0.0,143.003,1.031,0.0
2023-11-02,992650.453,853008.283,46852.693,92789.477,224919.8,0.0,0.0,144.527,1.066,0.0
2023-11-03,1005194.57,859569.497,45720.735,99904.338,225561.748,0.0,0.0,141.723,1.047,0.0
2023-11-04,983208.7980000001,846557.5,38734.883,97916.415,225298.059,0.0,0.0,124.579,0.65,0.0
2023-11-05,937478.51,819013.117,40430.514,78034.879,222617.38199999998,0.0,0.0,126.182,0.717,0.0
2023-11-06,934391.648,834050.978,43180.272,57160.398,222679.087,0.0,0.0,132.76,0.8210000000000001,0.0
2023-11-07,958985.742,840639.656,40945.332,77400.754,223284.908,0.0,0.0,125.318,0.628,0.0
2023-11-08,1020221.204,845325.137,45928.765999999996,128967.301,223468.667,0.0,0.0,143.521,0.976,0.0
2023-11-09,983685.478,839290.723,48293.872,96100.883,223765.179,0.0,0.0,145.522,1.099,0.0
2023-11-10,914892.289,808751.422,49162.616,56978.251,223973.799,0.0,0.0,145.728,1.19,0.0
2023-11-11,851664.378,761703.399,48203.082,41757.897,220422.993,0.0,0.0,144.303,1.098,0.0
2023-11-12,769259.128,689911.286,49418.297,29929.545,217210.165,0.0,0.0,146.072,1.193,0.0
2023-11-13,796910.639,675976.417,47100.078,73834.144,216200.84900000002,0.0,0.0,143.228,0.9510000000000001,0.0
2023-11-14,842217.156,718513.973,42592.862,81110.321,219321.135,0.0,0.0,132.623,0.7060000000000001,0.0
2023-11-15,847677.194,742856.966,48698.875,56121.352999999996,219759.202,0.0,0.0,146.918,1.1600000000000001,0.0
2023-11-16,876195.281,764242.37,49982.097,61970.814,220316.55000000002,0.0,0.0,147.586,1.248,0.0
2023-11-17,878400.36,774168.068,49753.75,54478.542,222340.666,0.0,0.0,146.316,1.26,0.0
2023-11-18,908046.318,791041.101,49507.108,67498.109,222231.647,0.0,0.0,145.632,1.215,0.0
2023-11-19,902087.898,763095.7,48224.753,90767.44499999999,221956.157,0.0,0.0,141.481,1.095,0.0
2023-11-20,887159.805,780973.086,47390.009,58796.71,222413.71099999998,0.0,0.0,142.745,1.013,0.0
2023-11-21,884955.76,801188.125,43112.486,40655.149,222491.428,0.0,0.0,130.532,0.749,0.0
2023-11-22,900477.77,811227.337,48595.284,40655.149,222926.757,0.0,0.0,144.441,1.192,0.0
2023-11-23,951216.8690000001,819965.951,49818.818,81432.1,224047.224,0.0,0.0,145.563,1.267,0.0
2023-11-24,946568.472,798938.633,49320.825000000004,98309.014,224570.924,0.0,0.0,145.47,1.25,0.0
2023-11-25,910389.5650000001,777745.642,49003.38,83640.543,224218.531,0.0,0.0,145.312,1.225,0.0
2023-11-26,822143.291,728166.304,49709.434,44267.553,224250.015,0.0,0.0,145.588,1.26,0.0
2023-11-27,816558.629,728340.8369999999,47357.087999999996,40860.704,228471.012,0.0,0.0,141.543,0.97,0.0
2023-11-28,814767.176,735301.752,43324.457,36140.967,230282.375,0.0,0.0,129.529,0.754,0.0
2023-11-29,868590.683,739918.399,48925.744,79746.54,229895.489,0.0,0.0,144.012,1.185,0.0
2023-11-30,850333.415,721180.251,49687.97,79465.194,230207.974,0.0,0.0,146.336,1.268,0.0
2023-12-01,823744.423,726379.365,49627.399000000005,47737.659,228223.215,0.0,0.0,155.097,1.341,0.0
2023-12-02,805098.9010000001,713481.062,48977.062,42640.777,226489.774,0.0,0.0,154.03,1.282,0.0
2023-12-03,786533.813,691701.955,49721.884,45109.974,225256.953,0.0,0.0,154.026,1.343,0.0
2023-12-04,808142.416,700409.523,47948.320999999996,59784.572,227477.062,0.0,0.0,151.95600000000002,1.107,0.0
2023-12-05,828704.751,699226.535,43564.549999999996,85913.666,227035.25,0.0,0.0,137.236,0.8310000000000001,0.0
2023-12-06,820466.282,724798.807,48400.875,47266.6,226652.891,0.0,0.0,152.784,1.2349999999999999,0.0
2023-12-07,828666.677,744646.093,49553.165,34467.419,230472.638,0.0,0.0,154.393,1.316,0.0
2023-12-08,848439.5700000001,756796.73,50041.278,41601.562,228468.237,0.0,0.0,154.589,1.345,0.0
2023-12-09,859584.9500000001,750190.285,50780.795,58613.869999999995,225681.223,0.0,0.0,154.532,1.397,0.0
2023-12-10,866401.594,723424.026,50838.616,92138.952,222870.027,0.0,0.0,154.309,1.3659999999999999,0.0
2023-12-11,892928.419,758071.379,48289.939,86567.101,224579.783,0.0,0.0,149.931,1.0679999999999998,0.0
2023-12-12,868797.221,771593.9809999999,45132.051,52071.189,224178.571,0.0,0.0,139.037,0.882,0.0
2023-12-13,866987.063,772830.806,49482.31,44673.947,222889.23500000002,0.0,0.0,152.341,1.268,0.0
2023-12-14,859210.277,769140.231,50873.046,39197.0,222797.419,0.0,0.0,153.916,1.382,0.0
2023-12-15,877528.83,779844.005,50402.338,47282.487,223731.503,0.0,0.0,153.034,1.362,0.0
2023-12-16,904375.17,777201.03,49687.975,77486.165,223113.345,0.0,0.0,151.747,1.339,0.0
2023-12-17,843966.1039999999,737532.636,50132.921,56300.547,222006.30299999999,0.0,0.0,152.144,1.357,0.0
2023-12-18,835842.318,745297.557,48311.321,42233.44,219448.415,0.0,0.0,149.338,1.143,0.0
2023-12-19,846590.591,771920.248,44294.458,30375.885,218879.85,0.0,0.0,135.56300000000002,0.856,0.0
2023-12-20,888120.54,790071.846,50824.653,47224.041,220889.733,0.0,0.0,155.801,1.329,0.0
2023-12-21,930468.884,796860.872,51844.548,81763.464,221440.26499999998,0.0,0.0,156.514,1.421,0.0
2023-12-22,918043.704,816592.333,51985.657,49465.714,222632.116,0.0,0.0,157.16,1.453,0.0
2023-12-23,902418.8099999999,796811.1359999999,52059.083,53548.591,223434.677,0.0,0.0,159.873,1.486,0.0
2023-12-24,847413.534,757859.494,51771.365,37782.675,224400.098,0.0,0.0,160.47899999999998,1.4729999999999999,0.0
2023-12-25,894120.025,782846.465,48849.555,62424.005,225461.04200000002,0.0,0.0,152.44400000000002,1.103,0.0
2023-12-26,929856.612,801316.903,46130.412000000004,82409.29699999999,224474.452,0.0,0.0,141.471,0.885,0.0
2023-12-27,921746.8319999999,798857.878,50648.411,72240.543,225609.426,0.0,0.0,158.477,1.338,0.0
2023-12-28,904503.358,793571.149,52149.47,58782.739,228273.61299999998,0.0,0.0,160.219,1.46,0.0
2023-12-29,904735.9349999999,808302.937,52319.234,44113.764,229232.652,0.0,0.0,160.165,1.485,0.0
2023-12-30,918070.5430000001,817396.122,51918.42,48756.001000000004,230733.4,0.0,0.0,159.928,1.429,0.0
2023-12-31,906116.787,788320.959,51470.931,66324.897,229568.818,0.0,0.0,158.9,1.361,0.0
2024-01-01,907505.466,802023.191,45250.289,60231.986,228652.779,0.0,0.0,134.538,0.902,0.0
2024-01-02,912139.325,818467.036,43690.922,49981.367,229726.881,0.0,0.0,135.382,0.857,0.0
2024-01-03,918205.375,835313.942,40171.344,42720.089,230394.325,0.0,0.0,124.502,0.622,0.0
2024-01-04,914385.405,835106.933,45433.071,33845.401,230017.554,0.0,0.0,140.395,0.887,0.0
2024-01-05,940493.093,838802.529,45915.106999999996,55775.457,230957.306,0.0,0.0,141.037,0.926,0.0
2024-01-06,949314.258,818711.455,46343.995,84258.808,229256.647,0.0,0.0,141.406,0.9560000000000001,0.0
2024-01-07,896501.668,783904.822,46760.426999999996,65836.419,228663.296,0.0,0.0,141.004,0.973,0.0
2024-01-08,905242.73,812470.829,46493.896,46278.005,232014.173,0.0,0.0,141.019,0.9680000000000001,0.0
2024-01-09,888132.056,811117.499,45917.415,31097.142,231025.062,0.0,0.0,138.611,0.908,0.0
2024-01-10,912125.565,825902.384,41782.132,44441.049,229004.93,0.0,0.0,127.204,0.677,0.0
2024-01-11,955189.047,830006.0279999999,46691.482,78491.537,230848.605,0.0,0.0,143.087,0.9610000000000001,0.0
2024-01-12,951013.541,843253.763,47389.129,60370.649,228563.532,0.0,0.0,146.745,1.035,0.0
2024-01-13,950484.1309999999,854948.28,47253.476,48282.375,228808.269,0.0,0.0,145.839,1.031,0.0
2024-01-14,904919.759,813440.232,44542.99,46936.537000000004,226612.68,0.0,0.0,138.039,0.92,0.0
2024-01-15,921402.004,821000.237,45206.396,55195.371,226484.53699999998,0.0,0.0,140.697,0.9720000000000001,0.0
2024-01-16,956505.458,848311.024,45695.407,62499.027,227639.98799999998,0.0,0.0,142.70600000000002,0.955,0.0
2024-01-17,961825.063,860593.882,40521.194,60709.987,228379.238,0.0,0.0,129.975,0.642,0.0
2024-01-18,946139.649,857705.604,47658.147,40775.898,229812.738,0.0,0.0,146.124,1.056,0.0
2024-01-19,953925.102,861513.191,47658.568,44753.343,228402.97,0.0,0.0,147.94,1.055,0.0
2024-01-20,964750.713,865601.637,47971.973999999995,51177.102,228204.918,0.0,0.0,148.32,1.096,0.0
2024-01-21,958244.721,847607.319,48193.546,62443.856,227198.107,0.0,0.0,148.056,1.098,0.0
2024-01-22,973230.72,850149.024,48074.547,75007.149,226402.438,0.0,0.0,149.185,1.113,0.0
2024-01-23,962392.794,861215.406,47887.24,53290.148,226204.878,0.0,0.0,147.097,1.038,0.0
2024-01-24,945879.286,859830.566,43580.004,42468.716,227077.57499999998,0.0,0.0,133.35399999999998,0.799,0.0
2024-01-25,879728.042,794580.017,48021.92,37126.105,223312.252,0.0,0.0,146.789,1.119,0.0
2024-01-26,838760.743,740759.254,42466.738,55534.751,221513.835,0.0,0.0,134.617,0.775,0.0
2024-01-27,874281.865,767138.473,47892.133,59251.259,219184.932,0.0,0.0,150.86,1.135,0.0
2024-01-28,887984.98,791408.299,49660.666,46916.015,221533.312,0.0,0.0,155.478,1.239,0.0
2024-01-29,872812.853,771178.088,49349.807,52284.958,221857.394,0.0,0.0,156.206,1.219,0.0
2024-01-30,860402.895,777350.789,49653.229999999996,33398.876,222727.139,0.0,0.0,156.589,1.231,0.0
2024-01-31,866815.558,779942.6140000001,46120.496,40752.448000000004,224233.318,0.0,0.0,141.791,0.931,0.0
2024-02-01,877493.597,776016.665,50350.545,51126.387,226075.24,0.0,0.0,152.45,1.218,0.0
2024-02-02,891824.775,787877.213,50124.121999999996,53823.44,222425.415,0.0,0.0,152.821,1.2289999999999999,0.0
2024-02-03,910522.0920000001,814276.696,50228.498,46016.898,218662.029,0.0,0.0,153.565,1.232,0.0
2024-02-04,900749.649,810242.052,50261.251000000004,40246.346,224208.043,0.0,0.0,154.436,1.2289999999999999,0.0
2024-02-05,884803.6980000001,788252.146,50213.734,46337.818,223957.97,0.0,0.0,154.726,1.236,0.0
2024-02-06,909721.742,793863.848,49415.87,66442.024,220804.9,0.0,0.0,153.23499999999999,1.155,0.0
2024-02-07,930505.489,809892.826,46380.347,74232.316,216847.13,0.0,0.0,139.579,0.926,0.0
2024-02-08,942391.084,831741.091,49332.532999999996,61317.46,215192.492,0.0,0.0,150.762,1.162,0.0
2024-02-09,913547.815,817650.727,49421.974,46475.114,217148.453,0.0,0.0,151.176,1.1909999999999998,0.0
2024-02-10,897984.924,818281.552,49091.255000000005,30612.117,218772.736,0.0,0.0,149.61,1.17,0.0
2024-02-11,917807.8049999999,824060.395,49236.128,44511.282,218629.99,0.0,0.0,151.238,1.173,0.0
2024-02-12,892222.78,782843.424,50232.584,59146.772,218434.275,0.0,0.0,154.449,1.261,0.0
2024-02-13,934034.7849999999,823167.286,49978.473,60889.026,220803.213,0.0,0.0,153.117,1.186,0.0
2024-02-14,932026.169,836343.9130000001,46265.283,49416.973,220739.388,0.0,0.0,140.924,0.9280000000000002,0.0
2024-02-15,915680.746,824866.89,49282.881,41530.975,219114.484,0.0,0.0,153.167,1.171,0.0
2024-02-16,916544.589,824526.564,49151.969,42866.056000000004,217983.559,0.0,0.0,153.676,1.197,0.0
2024-02-17,951848.537,835453.41,49195.315,67199.812,216333.342,0.0,0.0,153.789,1.146,0.0
2024-02-18,950544.343,828472.475,49252.344,72819.524,216542.477,0.0,0.0,154.955,1.199,0.0
2024-02-19,926789.046,806813.877,48244.855,71730.314,217617.406,0.0,0.0,154.58,1.095,0.0
2024-02-20,942320.0109999999,832295.947,48709.171,61314.893000000004,218496.84100000001,0.0,0.0,155.34,1.086,0.0
