date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2020-09-17,9537.521999999999,8317.516,1220.006,0.0,1961.526,,,Vadodara,3.992,0.0
2020-09-18,9450.981,8250.493,1200.488,0.0,1931.318,,,Vadodara,3.908,0.0
2020-09-19,10005.755,8541.791,1018.253,445.711,1939.458,,,Vadodara,3.208,0.0
2020-09-20,9790.27,8190.658,1199.332,400.28,1962.576,,,Vadodara,3.902,0.0
2020-09-21,9585.103000000001,8370.208,1214.895,0.0,1971.842,,,Vadodara,3.974,0.0
2020-09-22,9427.684,8196.872,1230.812,0.0,1952.733,,,Vadodara,4.043,0.0
2020-09-23,9248.934,8017.472,1231.462,0.0,1944.699,,,Vadodara,4.045,0.0
2020-09-24,9850.249000000002,8227.045,1234.763,388.441,1917.583,,,Vadodara,4.06,0.0
2020-09-25,9906.804,8317.712,1214.798,374.294,1934.832,,,Vadodara,3.989,0.0
2020-09-26,9358.919000000002,7975.765,1029.027,354.127,1853.171,,,Vadodara,3.252,0.0
2020-09-27,9140.393,7720.781,1230.243,189.369,1889.741,,,Vadodara,4.004,0.0
2020-09-28,9849.855,8328.011,1244.879,276.965,1920.462,,,Vadodara,4.049,0.0
2020-09-29,10227.852,8562.854,1263.342,401.656,1942.03,,,Vadodara,4.099,0.0
2020-09-30,10089.151,8470.882,1265.044,353.225,1936.366,,,Vadodara,4.126,0.0
2020-10-01,9931.793999999998,8439.48,1106.934,385.38,1946.99,,,Vadodara,3.883,0.0
2020-10-02,9480.757,8320.505,1075.758,84.494,1917.893,,,Vadodara,3.817,0.0
2020-10-03,9832.387,8547.276,889.681,395.43,1930.882,,,Vadodara,3.008,0.0
2020-10-04,9772.882,8297.552,1099.968,375.362,1930.143,,,Vadodara,3.915,0.0
2020-10-05,10020.014,8443.184,1155.098,421.732,1923.162,,,Vadodara,3.998,0.0
2020-10-06,10292.422,8690.707,1186.538,415.177,1882.993,,,Vadodara,4.018,0.0
2020-10-07,10192.741000000002,8998.217,1192.967,1.557,1842.729,,,Vadodara,4.012,0.0
2020-10-08,10673.135999999999,9006.921,1229.415,436.8,1828.674,,,Vadodara,4.144,0.0
2020-10-09,10675.516999999998,9085.73,1215.541,374.246,1801.201,,,Vadodara,4.121,0.0
2020-10-10,9826.702,8805.822,1020.88,0.0,1794.042,,,Vadodara,3.383,0.0
2020-10-11,9653.382,8402.632,1250.75,0.0,1841.109,,,Vadodara,4.429,0.0
2020-10-12,10278.205,8496.148,1311.045,471.012,1791.725,,,Vadodara,4.672,0.0
2020-10-13,9999.077000000001,8680.706,1318.371,0.0,1784.96,,,Vadodara,4.713,0.0
2020-10-14,9618.456,8298.852,1319.604,0.0,1836.329,,,Vadodara,4.73,0.0
